Row.names	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	GeneSymbol	GeneName	Sample_10uninfected	Sample_11infected	Sample_14uninfected	Sample_1infected	Sample_2infected	Sample_5uninfected	Sample_7infected	Sample_9uninfected
ENSMUSG00000028552	103.087128323356	-0.107771501819256	0.376758792924073	-0.2860490686437	0.774840539605829	0.984735202064134	Eps15	epidermal growth factor receptor pathway substrate 15	193	72	26	100	102	192	144	101
ENSMUSG00000044709	80.3718472966179	-0.119579856372878	0.418082084788629	-0.286020044205754	0.774862769521322	0.984735202064134	Gemin7	gem nuclear organelle associated protein 7	116	82	61	59	68	65	91	92
ENSMUSG00000029822	796.05262528757	0.0666825392594203	0.233205557702552	0.285938894065605	0.774924923668218	0.984735202064134	Osbpl3	oxysterol binding protein-like 3	798	418	275	881	1142	1295	1115	1254
ENSMUSG00000015711	36.0500887115633	0.19367181815251	0.67738766376693	0.285909868915397	0.774947154829679	0.984735202064134	Prune1	prune exopolyphosphatase	62	41	1	58	18	47	34	61
ENSMUSG00000028955	265.332929024341	-0.131976500526532	0.461837029802861	-0.285764224195853	0.775058710914384	0.984735202064134	Vamp3	vesicle-associated membrane protein 3	344	58	41	247	515	469	349	531
ENSMUSG00000090936	1.4770641328934	0.637518323448504	2.23102740649027	0.28575100493786	0.775068836390599	1	NA	NA	0	4	2	0	0	0	1	1
ENSMUSG00000028496	36.1676327419954	-0.177746630295992	0.622074028992753	-0.285732279458436	0.775083179499872	0.984735202064134	Mllt3	myeloid/lymphoid or mixed-lineage leukemia; translocated to, 3	27	16	15	73	19	114	40	23
ENSMUSG00000025790	1104.20274774422	0.0522100549698539	0.18274003603251	0.285706712679895	0.775102762946069	0.984735202064134	Slco3a1	solute carrier organic anion transporter family, member 3a1	1197	817	678	1132	1360	1349	1387	1322
ENSMUSG00000002565	2.11395438474497	-0.645285813814031	2.25938973200328	-0.285601817461518	0.775183111283392	1	Scin	scinderin	12	0	0	0	0	1	8	0
ENSMUSG00000056553	2.82600405914321	0.402873863241838	1.41067340231264	0.285589749251224	0.775192355525829	0.984735202064134	Ptprn2	protein tyrosine phosphatase, receptor type, N polypeptide 2	6	0	1	12	2	2	1	2
ENSMUSG00000033166	35.7483232137561	0.206331127900441	0.723601924203712	0.285144526291162	0.775533418327226	0.984735202064134	Dis3	DIS3 homolog, exosome endoribonuclease and 3'-5' exoribonuclease	44	16	0	79	32	44	43	84
ENSMUSG00000025404	526.213226400138	-0.0814234989949284	0.285722294540656	-0.284974258399505	0.775663863401017	0.984735202064134	R3hdm2	R3H domain containing 2	562	177	252	744	513	859	861	748
ENSMUSG00000085028	0.603872902678882	0.833719731036511	2.92627653593988	0.284908046384868	0.775714591240061	1	Slc2a4rg-ps	Slc2a4 regulator, pseudogene	1	0	0	0	4	1	0	0
ENSMUSG00000026670	135.097838768946	0.0768869635690992	0.269880111999995	0.284893032685197	0.775726094006707	0.984735202064134	Uap1	UDP-N-acetylglucosamine pyrophosphorylase 1	192	101	64	150	179	130	150	191
ENSMUSG00000022263	384.386629139105	0.077607041932139	0.272445445362697	0.284853511971263	0.775756373091233	0.984735202064134	Trio	triple functional domain (PTPRF interacting)	440	194	145	463	351	552	721	579
ENSMUSG00000015476	44.6117966242348	0.121540081139704	0.426861528813207	0.284729526874017	0.775851367393806	0.984735202064134	Prrt1	proline-rich transmembrane protein 1	50	44	13	50	44	54	50	82
ENSMUSG00000048142	8.51320160874837	0.320364548217375	1.12519801346467	0.284718373462924	0.77585991302484	0.984735202064134	Nat8l	N-acetyltransferase 8-like	13	12	7	5	1	8	17	0
ENSMUSG00000081634	1.29767259272561	-0.60642558876523	2.13014763757911	-0.28468711654861	0.775883861901772	1	NA	NA	6	0	0	0	3	2	2	0
ENSMUSG00000040407	69.5165199216871	-0.112750746593515	0.396089142231606	-0.284660028695222	0.775904616639374	0.984735202064134	Akap9	A kinase (PRKA) anchor protein (yotiao) 9	60	54	61	68	77	95	73	64
ENSMUSG00000056411	10.6380053285968	0.216819246828578	0.761834522308843	0.284601498723736	0.775949462902584	0.984735202064134	Gm12500	predicted gene 12500	13	5	1	23	14	16	9	19
ENSMUSG00000025010	3.47940345153099	-0.388383168540139	1.36501184607672	-0.284527324547709	0.776006296988653	0.984735202064134	Ccnj	cyclin J	1	0	2	10	3	13	1	2
ENSMUSG00000056476	68.1775882312068	-0.101913057305449	0.358250028906339	-0.284474665966024	0.776046646022873	0.984735202064134	Med12l	mediator complex subunit 12-like	74	59	36	78	48	109	81	90
ENSMUSG00000030612	4.52464264381438	0.37376275737253	1.31389877728537	0.284468456652922	0.776051403877657	0.984735202064134	Mrpl46	mitochondrial ribosomal protein L46	9	5	0	0	13	9	3	2
ENSMUSG00000026932	269.21531300629	0.083137946797286	0.292275865205896	0.284450263242635	0.77606534453473	0.984735202064134	Nacc2	nucleus accumbens associated 2, BEN and BTB (POZ) domain containing	239	134	150	217	398	358	467	377
ENSMUSG00000013833	148.699431262064	-0.080724774300017	0.28384430876207	-0.284398072492916	0.776105335972055	0.984735202064134	Med16	mediator complex subunit 16	180	56	76	207	180	222	199	198
ENSMUSG00000036180	219.506002090862	0.0778099764845358	0.273747468250034	0.284239985786704	0.776226474366438	0.984735202064134	Gatad2a	GATA zinc finger domain containing 2A	306	117	94	199	314	227	354	329
ENSMUSG00000056687	9.79992282282128	-0.213801897838193	0.752605797840903	-0.284082182799486	0.776347400781924	0.984735202064134	Gm11696	predicted gene 11696	17	5	6	9	20	9	5	13
ENSMUSG00000052488	141.814723618705	-0.0774012969083998	0.272495163822175	-0.284046497643203	0.776374747518051	0.984735202064134	Cherp	calcium homeostasis endoplasmic reticulum protein	158	104	96	151	180	173	136	177
ENSMUSG00000032298	33.6434659419806	0.170871838809275	0.601909712307002	0.28388284042528	0.77650016710171	0.984735202064134	Neil1	nei endonuclease VIII-like 1 (E. coli)	34	5	7	70	39	51	52	62
ENSMUSG00000006675	386.902763595879	-0.0961313305414362	0.338702646042812	-0.283822201168412	0.776546639800012	0.984735202064134	P4htm	prolyl 4-hydroxylase, transmembrane (endoplasmic reticulum)	506	383	316	407	335	316	340	418
ENSMUSG00000021990	1713.43893428718	-0.050889499205061	0.179322664923238	-0.283787323966242	0.77657336934369	0.984735202064134	Spata13	spermatogenesis associated 13	2013	1269	1065	1981	1998	2328	1736	1945
ENSMUSG00000051790	652.512101929028	-0.0797011513902026	0.280888159995374	-0.283746924012444	0.776604331800451	0.984735202064134	Nlgn2	neuroligin 2	690	588	455	823	457	760	667	844
ENSMUSG00000004707	1.97081086726981	0.72200392000267	2.54692076801526	0.283481107488596	0.776808061986397	1	Ly9	lymphocyte antigen 9	0	0	0	0	12	8	0	0
ENSMUSG00000039988	148.02617387159	0.088928117352038	0.313728090256023	0.283456024863654	0.776827286895866	0.984735202064134	Ankrd13c	ankyrin repeat domain 13c	130	142	86	187	150	177	131	215
ENSMUSG00000034993	1060.41327984748	0.0583547994404061	0.206011919636254	0.283259335398848	0.776978046873898	0.984735202064134	Vat1	vesicle amine transport 1	1367	753	615	1490	1258	1056	1032	1355
ENSMUSG00000026893	0.883375060515546	-0.850372309001671	3.00214227395547	-0.283255166278734	0.776981242542471	1	Gca	grancalcin	0	0	0	0	0	0	3	6
ENSMUSG00000054418	0.883375060515546	-0.850372309001671	3.00214227395547	-0.283255166278734	0.776981242542471	1	NA	NA	0	0	0	0	0	0	3	6
ENSMUSG00000070570	0.883375060515546	-0.850372309001671	3.00214227395547	-0.283255166278734	0.776981242542471	1	Slc17a7	solute carrier family 17 (sodium-dependent inorganic phosphate cotransporter), member 7	0	0	0	0	0	0	3	6
ENSMUSG00000027502	21.2233204138244	0.251596582879976	0.888484305602631	0.283175044616377	0.777042657260151	0.984735202064134	Rtfdc1	replication termination factor 2 domain containing 1	50	7	2	9	52	43	38	2
ENSMUSG00000025743	1364.32472998042	-0.0582159742918462	0.20562049708572	-0.283123400229779	0.777082244364374	0.984735202064134	Sdc3	syndecan 3	1415	725	681	1232	1799	1943	2050	2121
ENSMUSG00000033126	45.7512374251819	0.153896217362799	0.543647348685473	0.283080967349361	0.777114770982302	0.984735202064134	Ybey	ybeY metallopeptidase	64	54	33	39	71	44	21	30
ENSMUSG00000063320	0.806596919815924	0.677863906557744	2.39499487375866	0.283033552173711	0.77715111720486	1	1190007I07Rik	RIKEN cDNA 1190007I07 gene	1	0	0	0	3	0	2	2
ENSMUSG00000029377	465.344709785091	-0.0865532512720771	0.306030769896227	-0.282825322765507	0.777310741756958	0.984735202064134	Ereg	epiregulin	744	488	186	539	332	666	392	589
ENSMUSG00000038628	15.1111584208737	-0.17260086187264	0.610287862275639	-0.282818768882355	0.777315765986988	0.984735202064134	Polr3k	polymerase (RNA) III (DNA directed) polypeptide K	21	6	7	12	22	15	23	29
ENSMUSG00000025064	31.2116898818469	-0.665193673956513	2.35235736893162	-0.282777473670434	0.777347423256851	0.984735202064134	Col17a1	collagen, type XVII, alpha 1	40	19	0	69	0	165	10	0
ENSMUSG00000052155	794.634070105658	-0.073842859468574	0.261340053280725	-0.282554696616878	0.777518212465669	0.984735202064134	Acvr2a	activin receptor IIA	833	355	295	887	851	1496	1321	1168
ENSMUSG00000005674	3.58495227020305	0.407483598123016	1.44309584864113	0.28236766012924	0.777661609924369	0.984735202064134	Tomm40l	translocase of outer mitochondrial membrane 40 homolog-like (yeast)	0	6	4	6	2	3	0	3
ENSMUSG00000029669	262.860418805112	-0.076538135561285	0.271109065368452	-0.282314925387188	0.777702042056748	0.984735202064134	Tspan12	tetraspanin 12	341	232	179	259	292	301	246	290
ENSMUSG00000052712	59.1128560973793	-0.11638379405392	0.412317217046253	-0.282267606692894	0.777738322176044	0.984735202064134	BC004004	cDNA sequence BC004004	79	53	25	29	70	87	78	87
ENSMUSG00000020346	39.9589517636522	-0.217806110707255	0.771851294878555	-0.282186623449955	0.777800414652582	0.984735202064134	Mgat1	mannoside acetylglucosaminyltransferase 1	25	0	13	47	40	94	90	74
ENSMUSG00000026798	14.0522173974703	-0.180583788512575	0.640131536823062	-0.282104189724509	0.777863620718385	0.984735202064134	Coq4	coenzyme Q4	19	15	4	11	15	26	11	21
ENSMUSG00000057506	1.09252303416418	0.641588127716144	2.27436834884144	0.282095082814078	0.777870603532879	1	Bloc1s2	biogenesis of lysosomal organelles complex-1, subunit 2	4	2	0	0	1	0	2	0
ENSMUSG00000031963	34.8850232690775	0.165783097519319	0.588131677920277	0.281880918411934	0.778034821396633	0.984735202064134	Bmper	BMP-binding endothelial regulator	38	29	6	13	38	62	75	55
ENSMUSG00000046844	8.23146122855495	0.440381114006951	1.56317404789582	0.281722380562642	0.778156392088927	0.984735202064134	Vat1l	vesicle amine transport protein 1 like	14	25	2	0	0	2	0	14
ENSMUSG00000032583	416.495494820018	0.064298630302525	0.228462778107832	0.281440289026761	0.778372720188313	0.984735202064134	Mon1a	MON1 homolog A, secretory traffciking associated	511	211	190	507	713	563	430	550
ENSMUSG00000027082	122.373832281351	0.115015208056187	0.408783950370156	0.281359402569597	0.778434752916414	0.984735202064134	Tfpi	tissue factor pathway inhibitor	123	156	66	149	73	143	100	171
ENSMUSG00000016940	14.1972843243492	0.192478775320151	0.68414160815622	0.281343471914953	0.778446970479941	0.984735202064134	Kctd2	potassium channel tetramerisation domain containing 2	21	18	6	17	6	12	17	19
ENSMUSG00000096841	3.23618350902718	0.457947401079994	1.62809286577521	0.281278427482049	0.778496855030236	0.984735202064134	NA	NA	0	0	5	4	9	0	4	2
ENSMUSG00000011306	32.3773645145778	0.144089200213908	0.512365545729091	0.281223437865774	0.778539028948363	0.984735202064134	Sugp1	SURP and G patch domain containing 1	45	38	15	28	19	32	47	42
ENSMUSG00000043391	413.027519573235	-0.0599761221700742	0.213372800277111	-0.281086071383898	0.778644384101452	0.984735202064134	2510009E07Rik	RIKEN cDNA 2510009E07 gene	546	344	204	414	394	619	499	493
ENSMUSG00000020134	146.098552390519	0.106810370538969	0.380142086405561	0.280974862712298	0.778729680134366	0.984735202064134	Peli1	pellino 1	267	150	48	84	189	182	182	151
ENSMUSG00000027349	2.31819824587476	-0.528091610140899	1.88070079000404	-0.280795123258158	0.778867544284607	1	Fam98b	family with sequence similarity 98, member B	10	0	0	6	3	4	0	0
ENSMUSG00000040613	31.0732711229964	0.169912305376216	0.605327717991462	0.280694738281607	0.778944544818	0.984735202064134	Apobec1	apolipoprotein B mRNA editing enzyme, catalytic polypeptide 1	69	21	4	21	70	32	30	38
ENSMUSG00000020072	2.60028121445252	-0.418056482413084	1.49038015687217	-0.280503253136737	0.779091429966823	0.984735202064134	Pbld2	phenazine biosynthesis-like protein domain containing 2	1	1	5	4	3	0	1	2
ENSMUSG00000023909	440.89452993808	0.0705354224454301	0.251564804237698	0.280386688667237	0.779180848544286	0.984735202064134	Paqr4	progestin and adipoQ receptor family member IV	581	290	234	755	409	452	454	586
ENSMUSG00000044313	0.61278536709956	0.919148787742901	3.27843333286	0.280362201826768	0.779199633185553	1	Mab21l3	mab-21-like 3 (C. elegans)	0	0	0	4	0	2	0	0
ENSMUSG00000061759	12.4989065614446	0.28649552845756	1.02191304529615	0.280352158900696	0.779207337473779	0.984735202064134	Armt1	acidic residue methyltransferase 1	2	1	1	27	32	31	5	24
ENSMUSG00000076284	5.2714583092696	0.298036923828393	1.06333643820424	0.280284689887724	0.77925909593202	0.984735202064134	NA	NA	1	3	6	12	6	3	3	6
ENSMUSG00000009406	448.076576597227	0.0510506857576711	0.182170162120648	0.280236264618688	0.779296245696993	0.984735202064134	Elk1	ELK1, member of ETS oncogene family	521	274	209	487	575	562	619	661
ENSMUSG00000051314	3.50408624723803	-0.44467546567401	1.58711426213207	-0.280178608613	0.779340477540001	0.984735202064134	Ffar2	free fatty acid receptor 2	12	0	1	8	6	0	0	6
ENSMUSG00000041886	12.439914072804	0.230424100486589	0.822463102674805	0.28016345017449	0.779352106727699	0.984735202064134	Macc1	metastasis associated in colon cancer 1	24	9	7	27	4	14	16	3
ENSMUSG00000051235	3.0694778687261	0.467466899421351	1.66863310697019	0.280149601172754	0.779362731390322	0.984735202064134	Gen1	GEN1, Holliday junction 5' flap endonuclease	3	3	0	0	11	0	1	10
ENSMUSG00000036461	266.027689261403	0.0734089392984706	0.262121577716106	0.280056834458615	0.779433901123506	0.984735202064134	Elf1	E74-like factor 1	260	138	183	359	342	350	344	267
ENSMUSG00000041997	89.840734928238	-0.166207234229278	0.59400436151962	-0.279808104108993	0.779624733785291	0.984735202064134	Tlk1	tousled-like kinase 1	122	27	72	210	23	141	117	44
ENSMUSG00000082431	0.589223267685034	-0.811691801792035	2.90099452227187	-0.279797771267893	0.779632661708291	1	NA	NA	2	0	0	0	2	2	0	0
ENSMUSG00000053070	59.6272568103867	-0.143995541269636	0.514646369759998	-0.279795117056374	0.779634698168794	0.984735202064134	9230110C19Rik	RIKEN cDNA 9230110C19 gene	137	16	11	66	108	94	69	64
ENSMUSG00000078552	5.58024965270594	-0.293566004214873	1.04947690495084	-0.279726026204097	0.779687709092322	0.984735202064134	Dcdc2b	doublecortin domain containing 2b	10	5	2	10	1	2	4	14
ENSMUSG00000028385	153.284064872046	-0.0898044020195158	0.321047326846475	-0.279723251090828	0.779689838358226	0.984735202064134	Snx30	sorting nexin family member 30	235	60	70	236	163	263	199	143
ENSMUSG00000087006	478.248912450483	0.112465928328211	0.402074092827413	0.279714436554075	0.779696601513881	0.984735202064134	Gm13889	predicted gene 13889	568	658	376	377	360	417	431	408
ENSMUSG00000006019	35.1152256162641	-0.150888297148821	0.539526694691955	-0.279667898981294	0.779732308811241	0.984735202064134	Dhx34	DEAH (Asp-Glu-Ala-His) box polypeptide 34	40	37	8	22	48	62	24	68
ENSMUSG00000026278	60.2938074088296	-0.10181910265677	0.364326319690369	-0.279472267453265	0.779882417835882	0.984735202064134	Bok	BCL2-related ovarian killer	66	44	25	64	66	70	69	122
ENSMUSG00000042817	7.34804803290123	-0.778645897966665	2.7875297710164	-0.279331867972392	0.779990152100573	0.984735202064134	Flt3	FMS-like tyrosine kinase 3	2	0	15	0	26	7	0	0
ENSMUSG00000020834	266.499209540832	-0.0683577734401752	0.244755409114533	-0.279290143933805	0.780022169476589	0.984735202064134	Dhrs13	dehydrogenase/reductase (SDR family) member 13	384	146	107	401	296	334	278	418
ENSMUSG00000028651	4.43672043250275	-0.335429729560267	1.201116182612	-0.279265015671362	0.780041452090773	0.984735202064134	Ppie	peptidylprolyl isomerase E (cyclophilin E)	7	0	0	4	7	14	8	5
ENSMUSG00000001774	1331.23564664328	0.0876840405251412	0.314036283198263	0.27921627282088	0.780078856160266	0.984735202064134	Chordc1	cysteine and histidine-rich domain (CHORD)-containing, zinc-binding protein 1	1596	491	304	1625	2238	2072	1811	2281
ENSMUSG00000031352	13.513147063319	0.228769740179341	0.819370720930927	0.279201751216378	0.780089999782277	0.984735202064134	Hccs	holocytochrome c synthetase	16	15	15	9	16	3	16	7
ENSMUSG00000037062	427.787201066737	0.0536243868407927	0.192066628085403	0.279196794234074	0.780093803693017	0.984735202064134	Sh3glb1	SH3-domain GRB2-like B1 (endophilin)	522	267	169	566	548	667	482	556
ENSMUSG00000035678	44.0966000862617	-0.177684049486047	0.636606348027496	-0.279111337856739	0.780159382408874	0.984735202064134	Tnfsf9	tumor necrosis factor (ligand) superfamily, member 9	72	57	29	7	55	63	33	31
ENSMUSG00000021945	934.214271880785	0.0763543578254161	0.273587787303216	0.279085402817316	0.780179285113336	0.984735202064134	Zmym2	zinc finger, MYM-type 2	1162	338	330	1454	1219	1656	1289	1073
ENSMUSG00000036553	16.121017523029	-0.517462077722258	1.85495767451121	-0.278961663024798	0.780274245753733	0.984735202064134	Sh3tc1	SH3 domain and tetratricopeptide repeats 1	28	0	17	0	62	24	2	2
ENSMUSG00000082585	1.32987459429341	-0.604029536593308	2.16553963679219	-0.278927952336193	0.780300116646383	1	NA	NA	1	3	0	0	0	4	0	3
ENSMUSG00000029156	494.007145141875	-0.0698938177108184	0.25061862147324	-0.2788851734159	0.780332947202695	0.984735202064134	Sgcb	sarcoglycan, beta (dystrophin-associated glycoprotein)	671	292	151	644	491	923	637	652
ENSMUSG00000038521	546.811685018051	-0.0671691270688998	0.240947102696403	-0.278771258575929	0.780420372720981	0.984735202064134	C1s1	complement component 1, s subcomponent 1	900	447	303	546	581	709	609	497
ENSMUSG00000031065	811.17604904516	0.0883954398871291	0.317130558028316	0.278735169630788	0.780448070259851	0.984735202064134	Cdk16	cyclin-dependent kinase 16	1091	274	196	1252	1047	1344	1196	1158
ENSMUSG00000037406	0.581638869389536	0.739875329290749	2.65549226443524	0.27862078123888	0.780535862888795	1	Htra4	HtrA serine peptidase 4	0	1	0	0	1	2	1	0
ENSMUSG00000031729	89.9660426759858	-0.118690525379549	0.426272726866893	-0.278437999662622	0.780676152817847	0.984735202064134	Ist1	increased sodium tolerance 1 homolog (yeast)	180	65	48	59	70	105	166	73
ENSMUSG00000031556	29.2725535702901	-0.165222604330629	0.593752201367817	-0.278268617699452	0.780806164546368	0.984735202064134	Tm2d2	TM2 domain containing 2	44	13	21	62	33	24	11	38
ENSMUSG00000035062	41.9715775565816	-0.124799438921114	0.448547815785764	-0.278229955712727	0.780835841007487	0.984735202064134	Zc4h2	zinc finger, C4H2 domain containing	60	30	13	37	32	53	70	79
